sku;name;produzent;land;url;bild;hintergrundbild;isOwnWine
1196059;Domaine Kursner Valentino;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/domaine-kursner-valentino_cave-de-la-cote?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiODY0MmUwMGUtY2YyMS00M2MzLTgxMzUtMzY5MzdjOTk2MWVkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198335;Domaine des Grâces Grand Cru Begnins La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/domaine-des-graces-grand-cru-begnins-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZGJjYmIyNjAtMjExZS00YjI5LThlMmEtMGFmM2Y4Y2M3NDc4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198337;Domaine du Prieuré Etoy La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/domaine-du-prieure-etoy-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNjg4N2RkMDgtNWNjYi00YzI1LThmYWYtMTY2YWU3ZmQ0ZWRmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198287;Doral Emblem Vaud AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/doral-emblem-vaud-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiN2QyN2I0OGMtZWFmMS00MDEyLTg3ZTYtYzA4YjI5NDc0YmZlLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1211189;Doral Expression;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/doral_cave-de-la-cote?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiM2QxZmZlNjQtZDlhZC00NGJhLTkxNGItMTQ5ZDliNGQxMTAxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1210914;Empreinte Chardonnay La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/empreinte-chardonnay-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNDgyY2IzZjAtMzkyNi00NGZhLWFjNjYtYmE0MTVhYmVkOGQ2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1186404;Empreinte Merlot La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/empreinte-merlot-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMzVmMzJiYzQtOTRkMS00ZGVjLWE0MjUtYzhmZjQyZGEzNDRkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197197;Escargot Or Sélection Vaus AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/escargot-or-selection-vaus-aoc_cave-de-la-cote?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYmMxZjNiNjAtMDdiMy00Zjc3LTkzYmQtNGQ2NWY3ZmRjN2M5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1180290;Escargot Sélection Assemblage Rouges Vaud AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/escargot-selection-assemblage-rouges-vaud-aoc_cave-de-la-cote?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTJkYzAyNjYtY2I2NS00MDU4LTk2NTMtNTI1ZDhjMzhlYzJiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198340;Féchy Bertrand de Mestral La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/fechy-bertrand-de-mestral-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYjJjMzRhM2QtZDBhOC00NjY5LWI4MTktYWI0ZjIxZjQxZDRiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1208487;"Galotta ""Cuvée no 0"" Réserve";Cave de la Côte;Schweiz;https://www.flaschenpost.ch/galotta-cuvee-no-0-reserve_cave-de-la-cote?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMDFmM2M1MjQtZDY4Yi00YzMzLWIxYWMtMjAwMmI0ZTBjZDA2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1196060;Gamar'one;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gamar-one_cave-de-la-cote?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMzVhNTA4MGMtMWQ0MS00NzVlLTk3NzAtYmExMzU0MmJlNjg4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNzE0ODY2MjQtZDk2Yy00ODQ1LWI2NGItNTYyZmRlNGQ3ZjUyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1196050;Gamaret Expression;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gamaret-expression_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNzRjMjMxN2YtNTFmMy00NDMxLTg3YzgtMmJmOTRiN2E1MmJlLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198341;Gamaret Garanoir Bertrand de Mestral La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gamaret-garanoir-bertrand-de-mestral-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMzllYzM0M2MtMzM0Yi00YjQ2LWFkNjctMGFiM2FlYWZkMWM5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197196;Gamaret Reserve;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gamaret-reserve_cave-de-la-cote?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTQzZDI1NjQtNTRlNC00YzAyLTk4NGMtNWRkYTBhZWE3OWYyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1196593;Gamaret de Genève AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gamaret-de-geneve-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMTZkMDY4NDItMWUzNC00MTdiLWJlYmYtYWFhODE4MTM4ZDhhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1196062;Gamaret-Garanoir;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gamaret-garanoir_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiN2ExOTAwYzYtNmYyMC00ODQ5LWJhZDctZmI3NTM5OTc5ZWRiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1185988;Gamaret-Garanoir;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gamaret-garanoir_cave-de-la-cote?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNzA1Y2U3YTctNjczYS00YTA5LTljZWEtMWRiYzU0OTg1ZGM2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1196048;Gamay Vieilles Vignes;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gamay-vieilles-vignes_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNjkyYjRhMDgtZTRiMC00MGQxLTlkNTQtMThkNTFjZDZhYjg3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1196594;Garanoir;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/garanoir_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMWY0OWQyZjItMGQzYS00ODNkLThhNmMtZDQ2OThkOWQ2ZWJmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198258;"Gaspard sec ""Les Rois Mages""";Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gaspard-sec-les-rois-mages-_cave-de-la-cote?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTZjZmIwZGQtNDBmYS00YTEyLTg2MjUtOGEzZWY3YzdhZDU5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1196047;Gewürztraminer;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/gewuerztraminer_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMzA3NDA5MDktMmVjZS00NzI2LWFhM2YtMzc1ZjIwMTVkYmU3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1206108;Intensus;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/intensus_cave-de-la-cote?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZWM4NGJjMmQtNjUwNS00Zjk2LWJlYzUtNjNmNjJlMDdhMmY2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198062;L'Aguillage Assemblage cépages rouges;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/l-aguillage-assemblage-cepages-rouges_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNzVmNjA1YTMtMDkzZS00MTYzLWE2NDMtOWNiZTc5MjQzOWYzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197202;La Batoille Cuvée des Pèdzes AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/la-batoille-cuvee-des-pedzes-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTBjNDA2MzEtYjU0Ny00NWQxLWI2YzAtYWJlODc5NDA1MjExLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198156;La Tiaffe Cuvée des Pèdzes Rosé;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/la-tiaffe-cuvee-des-pedzes-rose_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTQ4YjA2MGUtYTRiNi00NWJlLTgxMGEtOTBlM2JlZTZlY2Y2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197223;Le Joran Gamay-Garanoir Vaudois AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/le-joran-gamay-garanoir-vaudois-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiM2VlN2E0YWYtZTNjYi00NmNhLWJkNzItNTk4NmQxMTZmZWViLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197224;Le Péteux Rosé Brut Assemblage de cépages Vaud AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/le-peteux-rose-brut-assemblage-de-cepages-vaud-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMTc2ODRjNmItMjhmNS00YmVhLThkOTQtYzk0ZGM3MDlmYjhjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198351;Le Rosé Gamaret Garanoir La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/le-rose-gamaret-garanoir-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYjQ3ZDQxZDUtYzJmZS00YWE0LTk0ZjQtOGJlZmE2YjRjM2M0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198285;Les Balmettes Morges La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/les-balmettes-morges-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMDk5ZWM3OTUtYzFkYy00YTc4LWJlZjgtMDI5OGFhYWVlMTI2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198265;Les Bourdettes Rosé de Gamay Romand VDP;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/les-bourdettes-rose-de-gamay-romand-vdp_cave-de-la-cote?_size=700&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTM0N2UwY2UtMzJmNy00OGMxLWI3NTMtYzIwYjNkMDk3MjQ2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1211219;Les Chaumes Oeil-de-Perdrix Vaud AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/les-chaumes-oeil-de-perdrix-vaud-aoc_cave-de-la-cote?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMGM0MjIxYTctMDU3Ny00YWJiLWJkOGEtNTg4NDM3OWIxYjQyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198253;Luins Bertrand de Mestral La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/luins-bertrand-de-mestral-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZGUzOGI4N2MtYmEzYi00M2VjLWJlZTAtMDJmMmEwZWU4Yjc4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1206917;Légende Féchy la Côte AOC Domaine Kursner;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/legende-fechy-la-cote-aoc-domaine-kursner_cave-de-la-cote?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYWRkNjA2N2YtYmNiNC00OWY5LTkyYzMtZjE5YTAxN2VjNmRkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198256;"Melchior rosé demi-sec ""Les Rois Mages""";Cave de la Côte;Schweiz;https://www.flaschenpost.ch/melchior-rose-demi-sec-les-rois-mages-_cave-de-la-cote?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZjYyOTBhMzUtZDU5ZS00ZTZkLThmYzMtZjQ5ODViMmI0NTdmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197226;Merlissimo Merlot Romand;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/merlissimo-merlot-della-svizzera-igt_cave-de-la-cote?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMjc4YjliODctMGMyOC00ZTI0LTkyNmMtZDUyZjU4MzMxYzU1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1180289;Merlot;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/merlot_cave-de-la-cote?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMjk1ZmFiNjMtMzUxOS00NmRjLThmZjgtNmNhYTllYWRhMWVhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1196595;Merlot;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/merlot_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMjk1ZmFiNjMtMzUxOS00NmRjLThmZjgtNmNhYTllYWRhMWVhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1208947;Merlot Emblem Vaud AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/merlot-emblem-vaud-aoc_cave-de-la-cote?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNmFkMjNkZWYtZGZjMS00Y2FkLTg1ZjItZmI5YjI4YTE2MTlkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198266;Merlot Gamaret Emblem Vaud AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/merlot-gamaret-emblem-vaud-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYWY3YTM3NDctYjc1OC00NDhlLTg5NDctZmQzZjVhZmZlZTRkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1194893;Merlot Reserve;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/merlot-reserve_cave-de-la-cote?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYzFhNWNjYjMtMGMwMC00M2YzLTk5MjAtYzk3MmY0ZjQ5YTAzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1191371;Mont-Sur-Rolle La Côte AOC La Montoise;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/mont-sur-rolle-la-cote-aoc-la-montoise_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMDM5NGU4N2ItNTM4Yy00MDMzLTlhZGEtMjU4N2NlNjBkMjc5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1211227;Morges;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/morges_cave-de-la-cote?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMjE2OThhYmUtMzI0Ni00YWZiLWI5M2QtOGZmMDZjYjc5ZDZjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1208099;Morges Vieilles Vignes;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/morges-vieilles-vignes_cave-de-la-cote?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMzllMmVhY2EtODcyNS00OWM5LWI5NmItNGE4YzY3MjQ4MmMxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198154;Nu Chasselas Vin Nature;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/nu-chasselas-vin-nature_cave-de-la-cote?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMGMyNTJhMmQtZjk0Ni00MGJlLWE2MjYtM2FlMzQ4MzNlNDMzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197201;Nyon La Côte AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/nyon-la-cote-aoc_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMjI4NzRmNGItNjRjZS00OTQ3LThiNzgtZTg2MTlkNWM3ZWZkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1196046;Nyon Vieilles Vignes Terravin;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/noyn-vieilles-vignes-terravin_cave-de-la-cote?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMjRiMjlkMTktNmUzMS00MzgwLTkwMmEtNjkwY2YzNjQxMmM5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1197230;P'tites Bulles Brut Assemblage de cépages AOC;Cave de la Côte;Schweiz;https://www.flaschenpost.ch/p-tites-bulles-brut-assemblage-de-cepages-aoc_cave-de-la-cote?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMzk5ZmY5NmItZDY0ZC00NjJkLWFhYjEtMWFjZmUzYmNmNzliLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
